gene,isoform,logFC,tpm_mean,pvalues
AT2G47060,AT2G47060_P6,0.7404738345658006,7.2426104519436585,0.18931068931068934
AT2G47060,AT2G47060_c1,,7.2426104519436585,0.0
AT2G47060,AT2G47060_c2,3.8414805929721476,7.2426104519436585,0.006493506493506496
AT2G47070,AT2G47070_ID2,,7.0662693846741815,0.0
AT2G47070,AT2G47070_P1,1.7629677498102474,7.0662693846741815,0.052947052947052986
AT2G47070,AT2G47070_P2,,7.0662693846741815,0.0
AT2G47070,AT2G47070_c1,,7.0662693846741815,0.0
AT2G47070,AT2G47070_s2,,7.0662693846741815,0.0
AT2G47090,AT2G47090.2,,3.2087995996120373,0.0
AT2G47090,AT2G47090_P1,0.7699410243040403,3.2087995996120373,0.18431568431568435
AT2G47110,AT2G47110.1,-3.8397551614324534,7.025463743295805,0.006493506493506496
AT2G47110,AT2G47110.2,-3.8932273961668438,7.025463743295805,0.006493506493506496
AT2G47130,AT2G47130_ID1,1.7269029997296728,4.020520185164556,0.05344655344655347
AT2G47130,AT2G47130_JS1,,4.020520185164556,0.0
AT2G47130,AT2G47130_P1,2.3173329770305866,4.020520185164556,0.03146853146853151
AT2G47140,AT2G47140_P1,3.4949459466252084,3.6224748374561235,0.008491508491508482
AT2G47140,AT2G47140_s1,3.181261254712961,3.6224748374561235,0.012487512487512509
AT2G47160,AT2G47160_P1,-0.4972897588780212,3.267853576312126,1.0
AT2G47160,AT2G47160_P2,,3.267853576312126,0.0
AT2G47170,AT2G47170_P1,-2.915918498536861,7.0382551505407465,0.014485514485514495
AT2G47170,AT2G47170_P2,,7.0382551505407465,0.0
AT2G47170,AT2G47170_P3,,7.0382551505407465,0.0
AT2G47170,AT2G47170_c1,,7.0382551505407465,0.0
AT2G47180,AT2G47180_P1,-1.0963754378818322,2.980608498660278,0.12437562437562438
AT2G47190,AT2G47190_ID2,,3.2214197672687357,0.0
AT2G47190,AT2G47190_P1,3.5128678050096505,3.2214197672687357,0.008491508491508482
AT2G47200,AT2G47200_P1,-2.8693786902019545,1.6850552212433396,0.022477522477522494
