gene,isoform,logFC,tpm_mean,pvalues
AT1G22050,AT1G22050_P1,-0.6408203893170605,3.8501276373832103,0.1128871128871129
AT1G22060,AT1G22060_JC2,,5.6107981511637215,0.0
AT1G22060,AT1G22060_P1,-0.5864177100328547,5.6107981511637215,0.12287712287712288
AT1G22065,AT1G22065_P1,1.4953278471798397,3.203065009921499,0.028471528471528507
AT1G22070,AT1G22070_JC11,,4.788610385070338,0.0
AT1G22070,AT1G22070_JC9,-1.4680752549930247,4.788610385070338,0.02997002997003001
AT1G22070,AT1G22070_P1,,4.788610385070338,0.0
AT1G22070,AT1G22070_s3,-1.4573682356019426,4.788610385070338,0.030469530469530492
AT1G22120,AT1G22120.1,,-inf,0.0
AT1G22140,AT1G22140_P1,0.1728175882898495,5.106341097021747,1.0
AT1G22140,AT1G22140_P3,0.8893927945128759,5.106341097021747,0.07642357642357644
AT1G22150,AT1G22150_P1,,-inf,0.0
AT1G22160,AT1G22160_P1,-1.1677337303112183,-inf,0.0019980019980020414
AT1G22170,AT1G22170.1,0.7241937859849563,-inf,0.18131868131868134
AT1G22170,AT1G22170_ID4,,-inf,0.0
AT1G22170,AT1G22170_ID5,,-inf,0.0
AT1G22170,AT1G22170_ID6,,-inf,0.0
AT1G22180,AT1G22180_ID1,,3.9962303376614727,0.0
AT1G22180,AT1G22180_ID2,,3.9962303376614727,0.0
AT1G22180,AT1G22180_ID3,,3.9962303376614727,0.0
AT1G22180,AT1G22180_P2,-0.16847647408310795,3.9962303376614727,1.0
AT1G22180,AT1G22180_P3,0.4503286259110091,3.9962303376614727,1.0
AT1G22180,AT1G22180_c1,,3.9962303376614727,0.0
AT1G22190,AT1G22190_P1,2.1613718985563857,7.627740618464164,0.00899100899100902
AT1G22200,AT1G22200.2,-0.32219872628715907,6.022185525062333,1.0
AT1G22200,AT1G22200_ID15,-0.712045632734223,6.022185525062333,0.10339660339660339
AT1G22200,AT1G22200_ID7,-1.0760323701861156,6.022185525062333,0.05694305694305696
AT1G22200,AT1G22200_P1,-0.3888323545305514,6.022185525062333,1.0
AT1G22220,AT1G22220_P1,-2.8737670835017397,-inf,0.0004995004995005381
AT1G22230,AT1G22230_P1,0.7443341778553454,3.980712127558258,0.09590409590409593
AT1G22240,AT1G22240_P1,,-inf,0.0
AT1G22250,AT1G22250.1,-1.6888106530830205,-inf,0.0019980019980020414
AT1G22260,AT1G22260.1,-2.212322372308454,-inf,0.0009990009990010207
AT1G22270,AT1G22270_P1,0.1067079270531961,5.22137014684984,1.0
AT1G22275,AT1G22275_P2,-1.0929586251695982,-inf,0.002497502497502524
AT1G22280,AT1G22280.2,0.32006728762277303,5.488882690994244,1.0
AT1G22280,AT1G22280.3,,5.488882690994244,0.0
AT1G22280,AT1G22280_JS4,0.6898092685083487,5.488882690994244,0.10539460539460543
AT1G22280,AT1G22280_P1,0.5006278157237336,5.488882690994244,0.14535464535464537
AT1G22290,AT1G22290.1,,-inf,0.0
AT1G22300,AT1G22300.2,,7.431597826460501,0.0
AT1G22300,AT1G22300.3,-0.9683171817814689,7.431597826460501,0.06543456543456544
AT1G22300,AT1G22300_P1,-0.7808342524534453,7.431597826460501,0.09240759240759244
AT1G22310,AT1G22310_P1,0.4933229567172255,4.586950449106438,1.0
AT1G22310,AT1G22310_P2,-0.44501352026544083,4.586950449106438,1.0
AT1G22330,AT1G22330_JS1,-1.7601121369299328,-inf,0.0019980019980020414
AT1G22330,AT1G22330_JS2,,-inf,0.0
AT1G22330,AT1G22330_JS4,,-inf,0.0
AT1G22330,AT1G22330_P1,2.64511955948332,-inf,0.0004995004995005381
AT1G22330,AT1G22330_c1,,-inf,0.0
AT1G22330,AT1G22330_s2,0.21031985261383035,-inf,1.0
AT1G22350,AT1G22350.1,-0.2844531492648925,-inf,1.0
AT1G22360,AT1G22360.2,0.08352019173808722,4.946646986532172,1.0
AT1G22360,AT1G22360_P1,0.09041756098979281,4.946646986532172,1.0
AT1G22370,AT1G22370_P1,0.870632989062798,4.516245316675411,0.07742257742257747
AT1G22370,AT1G22370_P2,-0.8728937487842654,4.516245316675411,0.07742257742257747
AT1G22400,AT1G22400_ID2,4.291989152405897,6.456622892488905,0.0004995004995005381
