gene,isoform,logFC,tpm_mean,pvalues
AT1G30580,AT1G30580_P1,-0.3109217647130835,7.316247931885359,1.0
AT1G30590,AT1G30590_ID2,,4.756007945513146,0.0
AT1G30590,AT1G30590_ID4,1.1686706042430546,4.756007945513146,0.11188811188811193
AT1G30590,AT1G30590_ID6,0.5634375187620368,4.756007945513146,0.26173826173826176
AT1G30590,AT1G30590_ID8,1.0454981460362665,4.756007945513146,0.13386613386613389
AT1G30590,AT1G30590_JC1,,4.756007945513146,0.0
AT1G30590,AT1G30590_JS10,,4.756007945513146,0.0
AT1G30590,AT1G30590_JS11,-0.08868041381728187,4.756007945513146,1.0
AT1G30590,AT1G30590_JS15,0.19875291577031406,4.756007945513146,1.0
AT1G30590,AT1G30590_JS20,,4.756007945513146,0.0
AT1G30590,AT1G30590_JS4,,4.756007945513146,0.0
AT1G30590,AT1G30590_JS8,,4.756007945513146,0.0
AT1G30590,AT1G30590_s3,0.6058416901804888,4.756007945513146,0.24575424575424576
AT1G30600,AT1G30600_P1,-0.3274960662099975,3.25673567431883,1.0
AT1G30610,AT1G30610_ID2,1.4208915980672043,3.891298175066866,0.08791208791208793
AT1G30610,AT1G30610_JC6,0.6830875844084957,3.891298175066866,0.22127872127872128
AT1G30610,AT1G30610_P1,,3.891298175066866,0.0
AT1G30610,AT1G30610_P2,-0.19050352236350143,3.891298175066866,1.0
AT1G30620,AT1G30620.2,,3.347325630097665,0.0
AT1G30620,AT1G30620.3,,3.347325630097665,0.0
AT1G30620,AT1G30620_ID10,,3.347325630097665,0.0
AT1G30620,AT1G30620_ID2,,3.347325630097665,0.0
AT1G30620,AT1G30620_P1,-0.40667405601775997,3.347325630097665,1.0
AT1G30620,AT1G30620_P2,,3.347325630097665,0.0
AT1G30630,AT1G30630.1,-0.08459647919796787,6.846203794246972,1.0
AT1G30640,AT1G30640_ID8,,3.444693086417609,0.0
AT1G30640,AT1G30640_JC2,,3.444693086417609,0.0
AT1G30640,AT1G30640_JS4,,3.444693086417609,0.0
AT1G30640,AT1G30640_P1,0.314696817087706,3.444693086417609,1.0
AT1G30640,AT1G30640_s1,2.389025304530374,3.444693086417609,0.027472527472527486
AT1G30640,AT1G30640_s2,,3.444693086417609,0.0
AT1G30640,AT1G30640_s4,,3.444693086417609,0.0
AT1G30650,AT1G30650_P1,1.0383406572753753,2.554503789599461,0.10539460539460543
AT1G30660,AT1G30660_ID7,,-0.09974302001788019,0.0
AT1G30660,AT1G30660_P3,,-0.09974302001788019,0.0
AT1G30680,AT1G30680_JC3,,4.653298212575119,0.0
AT1G30680,AT1G30680_P1,-0.6236932833658493,4.653298212575119,0.23926073926073926
AT1G30680,AT1G30680_c1,1.0108811904907764,4.653298212575119,0.14435564435564435
AT1G30680,AT1G30680_c2,,4.653298212575119,0.0
AT1G30680,AT1G30680_c3,,4.653298212575119,0.0
