gene,isoform,logFC,tpm_mean,pvalues,fdr
AT2G03640,AT2G03640_JC10,-0.004159795601270666,5.523997514281306,1.0,1.0
AT2G03640,AT2G03640_JC14,,5.523997514281306,0.0,0.0
AT2G03640,AT2G03640_P1,-0.24996151719343196,5.523997514281306,1.0,1.0
AT2G03640,AT2G03640_s1,1.0079881935383064,5.523997514281306,0.044455544455544456,0.06870136776718881
AT2G03640,AT2G03640_s2,-0.6054209117884284,5.523997514281306,0.16033966033966035,0.21477216605358243
AT2G03667,AT2G03667_ID2,,2.8319713408073928,0.0,0.0
AT2G03667,AT2G03667_ID3,,2.8319713408073928,0.0,0.0
AT2G03667,AT2G03667_ID4,,2.8319713408073928,0.0,0.0
AT2G03667,AT2G03667_P1,0.731013340329397,2.8319713408073928,0.1863136863136863,0.24452032755443887
AT2G03670,AT2G03670_ID2,,2.8548886732906507,0.0,0.0
AT2G03670,AT2G03670_P1,-0.8367812483742716,2.8548886732906507,0.25874125874125875,0.32308315386197295
AT2G03670,AT2G03670_P2,1.2013967189322154,2.8548886732906507,0.17032967032967034,0.22655479509425908
AT2G03680,AT2G03680_P1,-1.47527171359922,6.596420631841851,0.005994005994005994,0.010735903392018882
AT2G03680,AT2G03680_P2,-0.03009379989237626,6.596420631841851,1.0,1.0
AT2G03680,AT2G03680_P3,-1.3781740569133525,6.596420631841851,0.008491508491508492,0.014914385267318805
AT2G03690,AT2G03690_P1,0.3480354979129965,4.525051837356337,1.0,1.0
AT2G03710,AT2G03710.1,-1.0135123985588268,-inf,0.000999000999000999,0.0019486859599365009
AT2G03710,AT2G03710_P2,-0.44559123902261044,-inf,1.0,1.0
AT2G03720,AT2G03720_P2,,-inf,0.0,0.0
AT2G03730,AT2G03730_P1,0.30531588776985075,5.440150779293304,1.0,1.0
AT2G03730,AT2G03730_P2,0.9634493934529802,5.440150779293304,0.06843156843156843,0.10143600850292361
AT2G03750,AT2G03750_P1,0.6172955144365782,4.888167352123273,0.21328671328671328,0.2721615539179759
AT2G03760,AT2G03760_P1,-0.39750253345530817,3.5016250058344123,1.0,1.0
AT2G03770,AT2G03770_P1,,-inf,0.0,0.0
AT2G03780,AT2G03780_JS3,-0.509044777914619,5.507052067445144,0.19480519480519481,0.2528914569951287
AT2G03780,AT2G03780_P1,-0.7321649650072355,5.507052067445144,0.0959040959040959,0.1368305965431114
AT2G03780,AT2G03780_P2,2.6930604477402453,5.507052067445144,0.000999000999000999,0.0019486859599365009
AT2G03780,AT2G03780_P3,1.6857400172804011,5.507052067445144,0.012487512487512488,0.021415591034840947
AT2G03780,AT2G03780_s1,1.99836213106579,5.507052067445144,0.005494505494505495,0.009890365856690893
AT2G03800,AT2G03800_JS1,,4.197353505451778,0.0,0.0
AT2G03800,AT2G03800_P2,-0.45293069937184827,4.197353505451778,1.0,1.0
AT2G03810,AT2G03810_ID4,,3.1399708580420467,0.0,0.0
AT2G03810,AT2G03810_JS5,,3.1399708580420467,0.0,0.0
AT2G03810,AT2G03810_JS7,,3.1399708580420467,0.0,0.0
AT2G03810,AT2G03810_P1,,3.1399708580420467,0.0,0.0
AT2G03810,AT2G03810_P2,,3.1399708580420467,0.0,0.0
AT2G03810,AT2G03810_P4,-0.1075736260134752,3.1399708580420467,1.0,1.0
AT2G03820,AT2G03820_P1,0.33416949573969124,6.41420932899108,1.0,1.0
AT2G03822,AT2G03822.1,,-inf,0.0,0.0
AT2G03830,AT2G03830_P1,,-inf,0.0,0.0
AT2G03850,AT2G03850_P1,-0.869181556161502,2.4041313026432745,0.2807192807192807,0.34784472902944585
AT2G03870,AT2G03870.1,,5.768654497603589,0.0,0.0
AT2G03870,AT2G03870.2,-0.6313792817005845,5.768654497603589,0.12187812187812187,0.1688866489829654
AT2G03890,AT2G03890.2,,5.623557564678646,0.0,0.0
AT2G03890,AT2G03890_P1,0.3029295355681816,5.623557564678646,1.0,1.0
AT2G03980,AT2G03980_JS1,,3.8332827372830525,0.0,0.0
AT2G03980,AT2G03980_JS5,0.4457750456870371,3.8332827372830525,1.0,1.0
AT2G03980,AT2G03980_P2,1.864148517933474,3.8332827372830525,0.058941058941058944,0.08873720696380795
AT2G03980,AT2G03980_P3,,3.8332827372830525,0.0,0.0
AT2G03980,AT2G03980_c1,-1.1793863765140717,3.8332827372830525,0.12687312687312688,0.17497009045766218
AT2G04025,AT2G04025_P1,,-inf,0.0,0.0
AT2G04030,AT2G04030.2,-1.361699311969148,8.26420100304728,0.001998001998001998,0.0037936791183544433
AT2G04030,AT2G04030_P1,0.1492387740855312,8.26420100304728,1.0,1.0
AT2G04032,AT2G04032_P1,,-inf,0.0,0.0
AT2G04033,AT2G04033.1,,-inf,0.0,0.0
AT2G04038,AT2G04038.1,-0.5147360539717336,-inf,0.4945054945054945,0.5955092325306038
AT2G04039,AT2G04039.2,-0.28710322545203404,6.737232382350061,1.0,1.0
AT2G04039,AT2G04039_ID1,3.3602934752875857,6.737232382350061,0.0,0.0
AT2G04039,AT2G04039_ID2,1.9348729468562071,6.737232382350061,0.0014985014985014985,0.0028837224675004824
AT2G04039,AT2G04039_ID3,,6.737232382350061,0.0,0.0
AT2G04039,AT2G04039_P1,-2.726321648727072,6.737232382350061,0.0,0.0
AT2G04040,AT2G04040.1,1.3023664275233664,-inf,0.0004995004995004995,0.0010013890049468007
AT2G04050,AT2G04050_ID3,-0.10382590820337567,-inf,1.0,1.0
AT2G04050,AT2G04050_ID5,,-inf,0.0,0.0
AT2G04050,AT2G04050_JC4,,-inf,0.0,0.0
AT2G04050,AT2G04050_JS2,,-inf,0.0,0.0
AT2G04050,AT2G04050_P1,,-inf,0.0,0.0
AT2G04050,AT2G04050_c1,,-inf,0.0,0.0
AT2G04050,AT2G04050_c2,,-inf,0.0,0.0
AT2G04050,AT2G04050_c3,,-inf,0.0,0.0
AT2G04066,AT2G04066.1,,-inf,0.0,0.0
AT2G04070,AT2G04070_P1,,-inf,0.0,0.0
AT2G04080,AT2G04080_P1,0.22149411011535358,4.231761995356168,1.0,1.0
AT2G04080,AT2G04080_P2,0.2076557416876854,4.231761995356168,1.0,1.0
AT2G04090,AT2G04090_ID2,,-inf,0.0,0.0
AT2G04090,AT2G04090_P1,2.3643321444209966,-inf,0.0004995004995004995,0.0010013890049468007
AT2G04100,AT2G04100_P1,1.3201128396728925,3.3041197261865487,0.11388611388611389,0.1591492981314733
AT2G04100,AT2G04100_P2,,3.3041197261865487,0.0,0.0
AT2G04110,AT2G04110.1,1.7431008181971017,3.9213459084651823,0.06893106893106893,0.10209528718413531
AT2G04110,AT2G04110_c1,-0.17385490011247562,3.9213459084651823,1.0,1.0
AT2G04115,AT2G04115_P1,,-inf,0.0,0.0
AT2G04120,AT2G04120_c1,,-inf,0.0,0.0
AT2G04120,AT2G04120_c3,,-inf,0.0,0.0
AT2G04160,AT2G04160_P1,3.433115157188375,3.0269589003597157,0.007492507492507493,0.013249229930606806
AT2G04170,AT2G04170.2,,2.3856260936971365,0.0,0.0
AT2G04170,AT2G04170_P1,-1.0813812110611136,2.3856260936971365,0.21678321678321677,0.27606318679554864
AT2G04170,AT2G04170_P6,,2.3856260936971365,0.0,0.0
AT2G04170,AT2G04170_P7,0.4183198843171205,2.3856260936971365,1.0,1.0
AT2G04230,AT2G04230_ID2,1.0956514534970774,4.3126664663106435,0.09740259740259741,0.13871613064694363
AT2G04230,AT2G04230_P1,2.8918633954099424,4.3126664663106435,0.006493506493506494,0.011583005795892429
AT2G04235,AT2G04235.1,2.066156875741799,-inf,0.0004995004995004995,0.0010013890049468007
AT2G04235,AT2G04235_JS1,0.5915048256266735,-inf,0.4165834165834166,0.5049651538324315
AT2G04240,AT2G04240.2,2.127043784642261,5.248057166195574,0.001998001998001998,0.0037936791183544433
AT2G04240,AT2G04240_P1,0.263613010417199,5.248057166195574,1.0,1.0
AT2G04270,AT2G04270.1,,4.260096596442231,0.0,0.0
