gene,isoform,logFC,tpm_mean,pvalues
AT3G46210,AT3G46210_P4,-0.7951440638839665,4.109473983942884,0.17032967032967034
AT3G46210,AT3G46210_P5,1.1200068861338837,4.109473983942884,0.10589410589410592
AT3G46220,AT3G46220.2,,4.265330456723955,0.0
AT3G46220,AT3G46220_JS3,,4.265330456723955,0.0
AT3G46220,AT3G46220_P1,0.2800305098655209,4.265330456723955,1.0
AT3G46220,AT3G46220_P4,,4.265330456723955,0.0
AT3G46230,AT3G46230_P1,6.505146474465723,3.758447533770786,0.003496503496503489
AT3G46270,AT3G46270_P2,,-0.6274777365302115,0.0
AT3G46280,AT3G46280_P1,5.466769651492618,6.503315554265687,0.00449550449550451
AT3G46290,AT3G46290_P1,-0.05439596762948007,4.452363419966215,1.0
AT3G46320,AT3G46320_P1,-1.948770158366187,4.903470553204301,0.04645354645354649
AT3G46330,AT3G46330_P1,,-2.6695347258560016,0.0
AT3G46370,AT3G46370_c1,,-1.8562569031199687,0.0
AT3G46385,AT3G46385.1,-0.0917651526051233,3.7765184863439965,1.0
AT3G46385,AT3G46385_ID1,-0.03620210770763865,3.7765184863439965,1.0
AT3G46385,AT3G46385_ID2,,3.7765184863439965,0.0
AT3G46385,AT3G46385_ID3,,3.7765184863439965,0.0
AT3G46385,AT3G46385_JC1,1.9260588473717255,3.7765184863439965,0.047452547452547456
AT3G46385,AT3G46385_JC11,,3.7765184863439965,0.0
AT3G46385,AT3G46385_JC4,,3.7765184863439965,0.0
AT3G46385,AT3G46385_JC7,0.6601500600380441,3.7765184863439965,0.2157842157842158
AT3G46430,AT3G46430_P1,0.1569448894071961,7.435205525479148,1.0
AT3G46440,AT3G46440_P1,1.5875948392505865,6.07084129879892,0.06693306693306694
AT3G46440,AT3G46440_P2,-1.3613240287203303,6.07084129879892,0.08341658341658342
AT3G46440,AT3G46440_c1,,6.07084129879892,0.0
AT3G46450,AT3G46450.1,0.7451291939552709,5.3062717100057535,0.18481518481518483
AT3G46450,AT3G46450.2,,5.3062717100057535,0.0
AT3G46450,AT3G46450_ID2,,5.3062717100057535,0.0
